2025-06-27 13:37:24.390 | INFO     | orchestrator.logging_config:__init__:33 | 1:140652316081024 | LoggingManager initialized
2025-06-27 15:23:24.455 | INFO     | orchestrator.cache_manager:disconnect:106 | 482:140150645263232 | Disconnected from Redis
2025-06-27 15:23:24.464 | INFO     | orchestrator.cache_manager:__init__:37 | 482:140150645263232 | CacheManager initialized
2025-06-27 15:23:24.465 | DEBUG    | orchestrator.cache_manager:connect:76 | 482:140150645263232 | Attempting Redis connection
2025-06-27 15:23:24.468 | INFO     | orchestrator.cache_manager:connect:86 | 482:140150645263232 | Connected to Redis successfully
2025-06-27 15:23:24.476 | INFO     | agents.base:__init__:62 | 482:140150645263232 | Agent initialized
2025-06-27 15:23:24.477 | DEBUG    | agents.agent_identification:execute:32 | 482:140150645263232 | Starting identification execution
2025-06-27 15:23:24.477 | INFO     | agents.base:pre_execute:82 | 482:140150645263232 | Starting agent execution
2025-06-27 15:23:24.478 | DEBUG    | agents.agent_identification:execute:42 | 482:140150645263232 | Retrieving normalization data
2025-06-27 15:23:24.478 | DEBUG    | agents.agent_identification:execute:55 | 482:140150645263232 | Checking for existing SIREN
2025-06-27 15:23:24.479 | DEBUG    | agents.agent_identification:execute:67 | 482:140150645263232 | Using SIREN from normalization
2025-06-27 15:23:24.479 | DEBUG    | agents.agent_identification:execute:95 | 482:140150645263232 | Starting website URL search (fake mode)
2025-06-27 15:23:24.480 | DEBUG    | agents.agent_identification:execute:104 | 482:140150645263232 | Website URL search completed
2025-06-27 15:23:24.480 | INFO     | agents.agent_identification:execute:126 | 482:140150645263232 | Identification execution successful
2025-06-27 15:23:24.480 | INFO     | agents.base:post_execute:101 | 482:140150645263232 | Agent execution completed
2025-06-27 15:23:24.488 | INFO     | orchestrator.cache_manager:__init__:37 | 482:140150645263232 | CacheManager initialized
2025-06-27 15:23:24.488 | DEBUG    | orchestrator.cache_manager:connect:76 | 482:140150645263232 | Attempting Redis connection
2025-06-27 15:23:24.491 | INFO     | orchestrator.cache_manager:connect:86 | 482:140150645263232 | Connected to Redis successfully
2025-06-27 15:23:24.492 | DEBUG    | agents.agent_identification:execute:32 | 482:140150645263232 | Starting identification execution
2025-06-27 15:23:24.492 | INFO     | agents.base:pre_execute:82 | 482:140150645263232 | Starting agent execution
2025-06-27 15:23:24.493 | DEBUG    | agents.agent_identification:execute:42 | 482:140150645263232 | Retrieving normalization data
2025-06-27 15:23:24.494 | ERROR    | agents.agent_identification:execute:158 | 482:140150645263232 | Identification execution failed
2025-06-27 15:23:24.495 | INFO     | orchestrator.cache_manager:disconnect:106 | 482:140150645263232 | Disconnected from Redis
2025-06-27 15:23:24.496 | INFO     | orchestrator.cache_manager:disconnect:106 | 482:140150645263232 | Disconnected from Redis
2025-06-27 15:23:24.503 | INFO     | orchestrator.cache_manager:__init__:37 | 482:140150645263232 | CacheManager initialized
2025-06-27 15:23:24.504 | DEBUG    | orchestrator.cache_manager:connect:76 | 482:140150645263232 | Attempting Redis connection
2025-06-27 15:23:24.508 | INFO     | orchestrator.cache_manager:connect:86 | 482:140150645263232 | Connected to Redis successfully
2025-06-27 15:23:24.516 | INFO     | agents.base:__init__:62 | 482:140150645263232 | Agent initialized
2025-06-27 15:23:24.517 | DEBUG    | agents.agent_validation:execute:30 | 482:140150645263232 | Starting validation execution
2025-06-27 15:23:24.517 | INFO     | agents.base:pre_execute:82 | 482:140150645263232 | Starting agent execution
2025-06-27 15:23:24.518 | DEBUG    | agents.agent_validation:execute:40 | 482:140150645263232 | Validating input data
2025-06-27 15:23:24.518 | DEBUG    | agents.agent_validation:execute:50 | 482:140150645263232 | Starting conflict detection (fake mode)
2025-06-27 15:23:24.519 | DEBUG    | agents.agent_validation:execute:58 | 482:140150645263232 | Conflict detection completed
2025-06-27 15:23:24.519 | DEBUG    | agents.agent_validation:execute:66 | 482:140150645263232 | Starting conflict resolution (fake mode)
2025-06-27 15:23:24.520 | DEBUG    | agents.agent_validation:execute:74 | 482:140150645263232 | Conflict resolution completed
2025-06-27 15:23:24.520 | DEBUG    | agents.agent_validation:execute:82 | 482:140150645263232 | Calculating consistency score
2025-06-27 15:23:24.520 | DEBUG    | agents.agent_validation:execute:94 | 482:140150645263232 | Consistency score calculated
2025-06-27 15:23:24.521 | DEBUG    | agents.agent_validation:execute:101 | 482:140150645263232 | Identifying linked entities (fake mode)
2025-06-27 15:23:24.521 | DEBUG    | agents.agent_validation:execute:108 | 482:140150645263232 | Linked entities identification completed
2025-06-27 15:23:24.522 | DEBUG    | agents.agent_validation:execute:118 | 482:140150645263232 | Data quality score calculated
2025-06-27 15:23:24.522 | INFO     | agents.agent_validation:execute:137 | 482:140150645263232 | Validation execution successful
2025-06-27 15:23:24.523 | INFO     | agents.base:post_execute:101 | 482:140150645263232 | Agent execution completed
2025-06-27 15:23:24.530 | INFO     | orchestrator.cache_manager:__init__:37 | 482:140150645263232 | CacheManager initialized
2025-06-27 15:23:24.530 | DEBUG    | orchestrator.cache_manager:connect:76 | 482:140150645263232 | Attempting Redis connection
2025-06-27 15:23:24.534 | INFO     | orchestrator.cache_manager:connect:86 | 482:140150645263232 | Connected to Redis successfully
2025-06-27 15:23:24.534 | DEBUG    | agents.agent_validation:execute:30 | 482:140150645263232 | Starting validation execution
2025-06-27 15:23:24.534 | INFO     | agents.base:pre_execute:82 | 482:140150645263232 | Starting agent execution
2025-06-27 15:23:24.535 | DEBUG    | agents.agent_validation:execute:40 | 482:140150645263232 | Validating input data
2025-06-27 15:23:24.536 | DEBUG    | agents.agent_validation:execute:50 | 482:140150645263232 | Starting conflict detection (fake mode)
2025-06-27 15:23:24.536 | DEBUG    | agents.agent_validation:execute:58 | 482:140150645263232 | Conflict detection completed
2025-06-27 15:23:24.536 | DEBUG    | agents.agent_validation:execute:66 | 482:140150645263232 | Starting conflict resolution (fake mode)
2025-06-27 15:23:24.537 | DEBUG    | agents.agent_validation:execute:74 | 482:140150645263232 | Conflict resolution completed
2025-06-27 15:23:24.537 | DEBUG    | agents.agent_validation:execute:82 | 482:140150645263232 | Calculating consistency score
2025-06-27 15:23:24.538 | DEBUG    | agents.agent_validation:execute:94 | 482:140150645263232 | Consistency score calculated
2025-06-27 15:23:24.538 | DEBUG    | agents.agent_validation:execute:101 | 482:140150645263232 | Identifying linked entities (fake mode)
2025-06-27 15:23:24.539 | DEBUG    | agents.agent_validation:execute:108 | 482:140150645263232 | Linked entities identification completed
2025-06-27 15:23:24.539 | DEBUG    | agents.agent_validation:execute:118 | 482:140150645263232 | Data quality score calculated
2025-06-27 15:23:24.539 | INFO     | agents.agent_validation:execute:137 | 482:140150645263232 | Validation execution successful
2025-06-27 15:23:24.540 | INFO     | agents.base:post_execute:101 | 482:140150645263232 | Agent execution completed
2025-06-27 15:23:24.541 | INFO     | orchestrator.cache_manager:disconnect:106 | 482:140150645263232 | Disconnected from Redis
2025-06-27 15:23:24.542 | INFO     | orchestrator.cache_manager:disconnect:106 | 482:140150645263232 | Disconnected from Redis
2025-06-27 15:23:24.550 | INFO     | orchestrator.cache_manager:__init__:37 | 482:140150645263232 | CacheManager initialized
2025-06-27 15:23:24.550 | DEBUG    | orchestrator.cache_manager:connect:76 | 482:140150645263232 | Attempting Redis connection
2025-06-27 15:23:24.554 | INFO     | orchestrator.cache_manager:connect:86 | 482:140150645263232 | Connected to Redis successfully
2025-06-27 15:23:24.556 | INFO     | agents.base:__init__:62 | 482:140150645263232 | Agent initialized
2025-06-27 15:23:24.556 | INFO     | agents.base:__init__:62 | 482:140150645263232 | Agent initialized
2025-06-27 15:23:24.557 | INFO     | agents.base:__init__:62 | 482:140150645263232 | Agent initialized
2025-06-27 15:23:24.557 | DEBUG    | agents.agent_normalization:execute:35 | 482:140150645263232 | Starting normalization execution
2025-06-27 15:23:24.558 | INFO     | agents.base:pre_execute:82 | 482:140150645263232 | Starting agent execution
2025-06-27 15:23:24.558 | DEBUG    | agents.agent_normalization:execute:45 | 482:140150645263232 | Checking cache for normalization result
2025-06-27 15:23:24.559 | DEBUG    | orchestrator.cache_manager:get:180 | 482:140150645263232 | Cache get operation started
2025-06-27 15:23:24.559 | DEBUG    | orchestrator.cache_manager:get:192 | 482:140150645263232 | Cache miss
2025-06-27 15:23:24.560 | DEBUG    | agents.agent_normalization:execute:60 | 482:140150645263232 | Validating input data
2025-06-27 15:23:24.561 | DEBUG    | agents.agent_normalization:execute:70 | 482:140150645263232 | Starting name normalization (fake mode)
2025-06-27 15:23:24.561 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 482:140150645263232 | Starting fake name normalization
2025-06-27 15:23:24.562 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 482:140150645263232 | Basic cleaning completed
2025-06-27 15:23:24.562 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 482:140150645263232 | Legal forms removed
2025-06-27 15:23:24.563 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 482:140150645263232 | Name normalization completed
2025-06-27 15:23:24.563 | DEBUG    | agents.agent_normalization:execute:78 | 482:140150645263232 | Name normalization completed
2025-06-27 15:23:24.564 | DEBUG    | agents.agent_normalization:execute:87 | 482:140150645263232 | Starting enterprise matching (fake mode)
2025-06-27 15:23:24.564 | DEBUG    | agents.agent_normalization:execute:95 | 482:140150645263232 | Enterprise matching completed
2025-06-27 15:23:24.565 | DEBUG    | agents.agent_normalization:execute:104 | 482:140150645263232 | Starting named entity extraction (fake mode)
2025-06-27 15:23:24.565 | DEBUG    | agents.agent_normalization:execute:112 | 482:140150645263232 | Named entity extraction completed
2025-06-27 15:23:24.566 | DEBUG    | agents.agent_normalization:execute:132 | 482:140150645263232 | Validating consolidated data
2025-06-27 15:23:24.566 | WARNING  | agents.agent_normalization:execute:141 | 482:140150645263232 | Data validation errors found
2025-06-27 15:23:24.567 | INFO     | agents.agent_normalization:execute:149 | 482:140150645263232 | Normalization execution successful
2025-06-27 15:23:24.568 | DEBUG    | agents.agent_normalization:execute:177 | 482:140150645263232 | Caching normalization result
2025-06-27 15:23:24.570 | DEBUG    | orchestrator.cache_manager:set:255 | 482:140150645263232 | Cache set for key: agent:normalization:Apple Inc:2217351111038982458 (TTL: 3600s)
2025-06-27 15:23:24.570 | INFO     | agents.base:post_execute:101 | 482:140150645263232 | Agent execution completed
2025-06-27 15:23:24.571 | WARNING  | agents.base:post_execute:114 | 482:140150645263232 | Agent execution had errors
2025-06-27 15:23:24.571 | DEBUG    | agents.agent_identification:execute:32 | 482:140150645263232 | Starting identification execution
2025-06-27 15:23:24.572 | INFO     | agents.base:pre_execute:82 | 482:140150645263232 | Starting agent execution
2025-06-27 15:23:24.572 | DEBUG    | agents.agent_identification:execute:42 | 482:140150645263232 | Retrieving normalization data
2025-06-27 15:23:24.573 | DEBUG    | agents.agent_identification:execute:55 | 482:140150645263232 | Checking for existing SIREN
2025-06-27 15:23:24.573 | DEBUG    | agents.agent_identification:execute:67 | 482:140150645263232 | Using SIREN from normalization
2025-06-27 15:23:24.574 | DEBUG    | agents.agent_identification:execute:95 | 482:140150645263232 | Starting website URL search (fake mode)
2025-06-27 15:23:24.574 | DEBUG    | agents.agent_identification:execute:104 | 482:140150645263232 | Website URL search completed
2025-06-27 15:23:24.575 | INFO     | agents.agent_identification:execute:126 | 482:140150645263232 | Identification execution successful
2025-06-27 15:23:24.576 | INFO     | agents.base:post_execute:101 | 482:140150645263232 | Agent execution completed
2025-06-27 15:23:24.577 | DEBUG    | agents.agent_validation:execute:30 | 482:140150645263232 | Starting validation execution
2025-06-27 15:23:24.577 | INFO     | agents.base:pre_execute:82 | 482:140150645263232 | Starting agent execution
2025-06-27 15:23:24.577 | DEBUG    | agents.agent_validation:execute:40 | 482:140150645263232 | Validating input data
2025-06-27 15:23:24.578 | DEBUG    | agents.agent_validation:execute:50 | 482:140150645263232 | Starting conflict detection (fake mode)
2025-06-27 15:23:24.578 | DEBUG    | agents.agent_validation:execute:58 | 482:140150645263232 | Conflict detection completed
2025-06-27 15:23:24.579 | DEBUG    | agents.agent_validation:execute:66 | 482:140150645263232 | Starting conflict resolution (fake mode)
2025-06-27 15:23:24.579 | DEBUG    | agents.agent_validation:execute:74 | 482:140150645263232 | Conflict resolution completed
2025-06-27 15:23:24.579 | DEBUG    | agents.agent_validation:execute:82 | 482:140150645263232 | Calculating consistency score
2025-06-27 15:23:24.580 | DEBUG    | agents.agent_validation:execute:94 | 482:140150645263232 | Consistency score calculated
2025-06-27 15:23:24.580 | DEBUG    | agents.agent_validation:execute:101 | 482:140150645263232 | Identifying linked entities (fake mode)
2025-06-27 15:23:24.580 | DEBUG    | agents.agent_validation:execute:108 | 482:140150645263232 | Linked entities identification completed
2025-06-27 15:23:24.581 | DEBUG    | agents.agent_validation:execute:118 | 482:140150645263232 | Data quality score calculated
2025-06-27 15:23:24.581 | INFO     | agents.agent_validation:execute:137 | 482:140150645263232 | Validation execution successful
2025-06-27 15:23:24.582 | INFO     | agents.base:post_execute:101 | 482:140150645263232 | Agent execution completed
2025-06-27 15:23:24.583 | INFO     | orchestrator.cache_manager:disconnect:106 | 482:140150645263232 | Disconnected from Redis
2025-06-27 15:23:24.584 | INFO     | agents.base:__init__:62 | 482:140150645263232 | Agent initialized
2025-06-27 15:23:24.593 | INFO     | orchestrator.cache_manager:__init__:37 | 482:140150645263232 | CacheManager initialized
2025-06-27 15:23:24.594 | DEBUG    | orchestrator.cache_manager:connect:76 | 482:140150645263232 | Attempting Redis connection
2025-06-27 15:23:24.597 | INFO     | orchestrator.cache_manager:connect:86 | 482:140150645263232 | Connected to Redis successfully
2025-06-27 15:23:24.597 | DEBUG    | agents.agent_normalization:execute:35 | 482:140150645263232 | Starting normalization execution
2025-06-27 15:23:24.597 | INFO     | agents.base:pre_execute:82 | 482:140150645263232 | Starting agent execution
2025-06-27 15:23:24.598 | DEBUG    | agents.agent_normalization:execute:45 | 482:140150645263232 | Checking cache for normalization result
2025-06-27 15:23:24.598 | DEBUG    | orchestrator.cache_manager:get:180 | 482:140150645263232 | Cache get operation started
2025-06-27 15:23:24.599 | DEBUG    | orchestrator.cache_manager:get:192 | 482:140150645263232 | Cache miss
2025-06-27 15:23:24.599 | DEBUG    | agents.agent_normalization:execute:60 | 482:140150645263232 | Validating input data
2025-06-27 15:23:24.599 | DEBUG    | agents.agent_normalization:execute:70 | 482:140150645263232 | Starting name normalization (fake mode)
2025-06-27 15:23:24.600 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 482:140150645263232 | Starting fake name normalization
2025-06-27 15:23:24.600 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 482:140150645263232 | Basic cleaning completed
2025-06-27 15:23:24.600 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 482:140150645263232 | Name normalization completed
2025-06-27 15:23:24.600 | DEBUG    | agents.agent_normalization:execute:78 | 482:140150645263232 | Name normalization completed
2025-06-27 15:23:24.601 | DEBUG    | agents.agent_normalization:execute:87 | 482:140150645263232 | Starting enterprise matching (fake mode)
2025-06-27 15:23:24.601 | DEBUG    | agents.agent_normalization:execute:95 | 482:140150645263232 | Enterprise matching completed
2025-06-27 15:23:24.601 | DEBUG    | agents.agent_normalization:execute:104 | 482:140150645263232 | Starting named entity extraction (fake mode)
2025-06-27 15:23:24.601 | DEBUG    | agents.agent_normalization:execute:112 | 482:140150645263232 | Named entity extraction completed
2025-06-27 15:23:24.602 | DEBUG    | agents.agent_normalization:execute:132 | 482:140150645263232 | Validating consolidated data
2025-06-27 15:23:24.602 | WARNING  | agents.agent_normalization:execute:141 | 482:140150645263232 | Data validation errors found
2025-06-27 15:23:24.602 | INFO     | agents.agent_normalization:execute:149 | 482:140150645263232 | Normalization execution successful
2025-06-27 15:23:24.603 | DEBUG    | agents.agent_normalization:execute:177 | 482:140150645263232 | Caching normalization result
2025-06-27 15:23:24.604 | DEBUG    | orchestrator.cache_manager:set:255 | 482:140150645263232 | Cache set for key: agent:normalization:Google LLC:2217351111038982458 (TTL: 3600s)
2025-06-27 15:23:24.604 | INFO     | agents.base:post_execute:101 | 482:140150645263232 | Agent execution completed
2025-06-27 15:23:24.605 | WARNING  | agents.base:post_execute:114 | 482:140150645263232 | Agent execution had errors
2025-06-27 15:23:24.605 | INFO     | orchestrator.cache_manager:disconnect:106 | 482:140150645263232 | Disconnected from Redis
2025-06-27 15:23:24.613 | INFO     | orchestrator.cache_manager:__init__:37 | 482:140150645263232 | CacheManager initialized
2025-06-27 15:23:24.614 | DEBUG    | orchestrator.cache_manager:connect:76 | 482:140150645263232 | Attempting Redis connection
2025-06-27 15:23:24.616 | INFO     | orchestrator.cache_manager:connect:86 | 482:140150645263232 | Connected to Redis successfully
2025-06-27 15:23:24.617 | DEBUG    | agents.agent_normalization:execute:35 | 482:140150645263232 | Starting normalization execution
2025-06-27 15:23:24.617 | INFO     | agents.base:pre_execute:82 | 482:140150645263232 | Starting agent execution
2025-06-27 15:23:24.618 | DEBUG    | agents.agent_normalization:execute:45 | 482:140150645263232 | Checking cache for normalization result
2025-06-27 15:23:24.618 | DEBUG    | orchestrator.cache_manager:get:180 | 482:140150645263232 | Cache get operation started
2025-06-27 15:23:24.618 | DEBUG    | orchestrator.cache_manager:get:192 | 482:140150645263232 | Cache miss
2025-06-27 15:23:24.619 | DEBUG    | agents.agent_normalization:execute:60 | 482:140150645263232 | Validating input data
2025-06-27 15:23:24.619 | DEBUG    | agents.agent_normalization:execute:70 | 482:140150645263232 | Starting name normalization (fake mode)
2025-06-27 15:23:24.619 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 482:140150645263232 | Starting fake name normalization
2025-06-27 15:23:24.619 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 482:140150645263232 | Basic cleaning completed
2025-06-27 15:23:24.620 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 482:140150645263232 | Legal forms removed
2025-06-27 15:23:24.620 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 482:140150645263232 | Name normalization completed
2025-06-27 15:23:24.620 | DEBUG    | agents.agent_normalization:execute:78 | 482:140150645263232 | Name normalization completed
2025-06-27 15:23:24.621 | DEBUG    | agents.agent_normalization:execute:87 | 482:140150645263232 | Starting enterprise matching (fake mode)
2025-06-27 15:23:24.621 | DEBUG    | agents.agent_normalization:execute:95 | 482:140150645263232 | Enterprise matching completed
2025-06-27 15:23:24.621 | DEBUG    | agents.agent_normalization:execute:104 | 482:140150645263232 | Starting named entity extraction (fake mode)
2025-06-27 15:23:24.622 | DEBUG    | agents.agent_normalization:execute:112 | 482:140150645263232 | Named entity extraction completed
2025-06-27 15:23:24.622 | DEBUG    | agents.agent_normalization:execute:132 | 482:140150645263232 | Validating consolidated data
2025-06-27 15:23:24.622 | WARNING  | agents.agent_normalization:execute:141 | 482:140150645263232 | Data validation errors found
2025-06-27 15:23:24.622 | INFO     | agents.agent_normalization:execute:149 | 482:140150645263232 | Normalization execution successful
2025-06-27 15:23:24.623 | DEBUG    | agents.agent_normalization:execute:177 | 482:140150645263232 | Caching normalization result
2025-06-27 15:23:24.624 | DEBUG    | orchestrator.cache_manager:set:255 | 482:140150645263232 | Cache set for key: agent:normalization:Amazon.com Inc:2217351111038982458 (TTL: 3600s)
2025-06-27 15:23:24.624 | INFO     | agents.base:post_execute:101 | 482:140150645263232 | Agent execution completed
2025-06-27 15:23:24.625 | WARNING  | agents.base:post_execute:114 | 482:140150645263232 | Agent execution had errors
2025-06-27 15:23:24.626 | INFO     | orchestrator.cache_manager:disconnect:106 | 482:140150645263232 | Disconnected from Redis
2025-06-27 15:23:24.634 | INFO     | orchestrator.cache_manager:__init__:37 | 482:140150645263232 | CacheManager initialized
2025-06-27 15:23:24.634 | DEBUG    | orchestrator.cache_manager:connect:76 | 482:140150645263232 | Attempting Redis connection
2025-06-27 15:23:24.637 | INFO     | orchestrator.cache_manager:connect:86 | 482:140150645263232 | Connected to Redis successfully
2025-06-27 15:23:24.637 | DEBUG    | agents.agent_normalization:execute:35 | 482:140150645263232 | Starting normalization execution
2025-06-27 15:23:24.638 | INFO     | agents.base:pre_execute:82 | 482:140150645263232 | Starting agent execution
2025-06-27 15:23:24.638 | DEBUG    | agents.agent_normalization:execute:45 | 482:140150645263232 | Checking cache for normalization result
2025-06-27 15:23:24.639 | DEBUG    | orchestrator.cache_manager:get:180 | 482:140150645263232 | Cache get operation started
2025-06-27 15:23:24.639 | DEBUG    | orchestrator.cache_manager:get:192 | 482:140150645263232 | Cache miss
2025-06-27 15:23:24.640 | DEBUG    | agents.agent_normalization:execute:60 | 482:140150645263232 | Validating input data
2025-06-27 15:23:24.641 | DEBUG    | agents.agent_normalization:execute:70 | 482:140150645263232 | Starting name normalization (fake mode)
2025-06-27 15:23:24.641 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 482:140150645263232 | Starting fake name normalization
2025-06-27 15:23:24.642 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 482:140150645263232 | Basic cleaning completed
2025-06-27 15:23:24.642 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 482:140150645263232 | Legal forms removed
2025-06-27 15:23:24.643 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 482:140150645263232 | Name normalization completed
2025-06-27 15:23:24.643 | DEBUG    | agents.agent_normalization:execute:78 | 482:140150645263232 | Name normalization completed
2025-06-27 15:23:24.643 | DEBUG    | agents.agent_normalization:execute:87 | 482:140150645263232 | Starting enterprise matching (fake mode)
2025-06-27 15:23:24.644 | DEBUG    | agents.agent_normalization:execute:95 | 482:140150645263232 | Enterprise matching completed
2025-06-27 15:23:24.644 | DEBUG    | agents.agent_normalization:execute:104 | 482:140150645263232 | Starting named entity extraction (fake mode)
2025-06-27 15:23:24.645 | DEBUG    | agents.agent_normalization:execute:112 | 482:140150645263232 | Named entity extraction completed
2025-06-27 15:23:24.645 | DEBUG    | agents.agent_normalization:execute:132 | 482:140150645263232 | Validating consolidated data
2025-06-27 15:23:24.645 | WARNING  | agents.agent_normalization:execute:141 | 482:140150645263232 | Data validation errors found
2025-06-27 15:23:24.646 | INFO     | agents.agent_normalization:execute:149 | 482:140150645263232 | Normalization execution successful
2025-06-27 15:23:24.646 | DEBUG    | agents.agent_normalization:execute:177 | 482:140150645263232 | Caching normalization result
2025-06-27 15:23:24.648 | DEBUG    | orchestrator.cache_manager:set:255 | 482:140150645263232 | Cache set for key: agent:normalization:Meta Platforms Inc:2217351111038982458 (TTL: 3600s)
2025-06-27 15:23:24.648 | INFO     | agents.base:post_execute:101 | 482:140150645263232 | Agent execution completed
2025-06-27 15:23:24.649 | WARNING  | agents.base:post_execute:114 | 482:140150645263232 | Agent execution had errors
2025-06-27 15:23:24.650 | INFO     | orchestrator.cache_manager:disconnect:106 | 482:140150645263232 | Disconnected from Redis
2025-06-27 15:23:24.660 | INFO     | orchestrator.cache_manager:__init__:37 | 482:140150645263232 | CacheManager initialized
2025-06-27 15:23:24.660 | DEBUG    | orchestrator.cache_manager:connect:76 | 482:140150645263232 | Attempting Redis connection
2025-06-27 15:23:24.664 | INFO     | orchestrator.cache_manager:connect:86 | 482:140150645263232 | Connected to Redis successfully
2025-06-27 15:23:24.664 | DEBUG    | agents.agent_normalization:execute:35 | 482:140150645263232 | Starting normalization execution
2025-06-27 15:23:24.664 | INFO     | agents.base:pre_execute:82 | 482:140150645263232 | Starting agent execution
2025-06-27 15:23:24.664 | DEBUG    | agents.agent_normalization:execute:45 | 482:140150645263232 | Checking cache for normalization result
2025-06-27 15:23:24.665 | DEBUG    | orchestrator.cache_manager:get:180 | 482:140150645263232 | Cache get operation started
2025-06-27 15:23:24.665 | DEBUG    | orchestrator.cache_manager:get:192 | 482:140150645263232 | Cache miss
2025-06-27 15:23:24.666 | DEBUG    | agents.agent_normalization:execute:60 | 482:140150645263232 | Validating input data
2025-06-27 15:23:24.666 | DEBUG    | agents.agent_normalization:execute:70 | 482:140150645263232 | Starting name normalization (fake mode)
2025-06-27 15:23:24.666 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 482:140150645263232 | Starting fake name normalization
2025-06-27 15:23:24.666 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 482:140150645263232 | Basic cleaning completed
2025-06-27 15:23:24.667 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 482:140150645263232 | Legal forms removed
2025-06-27 15:23:24.667 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 482:140150645263232 | Name normalization completed
2025-06-27 15:23:24.668 | DEBUG    | agents.agent_normalization:execute:78 | 482:140150645263232 | Name normalization completed
2025-06-27 15:23:24.668 | DEBUG    | agents.agent_normalization:execute:87 | 482:140150645263232 | Starting enterprise matching (fake mode)
2025-06-27 15:23:24.668 | DEBUG    | agents.agent_normalization:execute:95 | 482:140150645263232 | Enterprise matching completed
2025-06-27 15:23:24.669 | DEBUG    | agents.agent_normalization:execute:104 | 482:140150645263232 | Starting named entity extraction (fake mode)
2025-06-27 15:23:24.669 | DEBUG    | agents.agent_normalization:execute:112 | 482:140150645263232 | Named entity extraction completed
2025-06-27 15:23:24.669 | DEBUG    | agents.agent_normalization:execute:132 | 482:140150645263232 | Validating consolidated data
2025-06-27 15:23:24.669 | WARNING  | agents.agent_normalization:execute:141 | 482:140150645263232 | Data validation errors found
2025-06-27 15:23:24.670 | INFO     | agents.agent_normalization:execute:149 | 482:140150645263232 | Normalization execution successful
2025-06-27 15:23:24.670 | DEBUG    | agents.agent_normalization:execute:177 | 482:140150645263232 | Caching normalization result
2025-06-27 15:23:24.671 | DEBUG    | orchestrator.cache_manager:set:255 | 482:140150645263232 | Cache set for key: agent:normalization:Tesla Inc:2217351111038982458 (TTL: 3600s)
2025-06-27 15:23:24.672 | INFO     | agents.base:post_execute:101 | 482:140150645263232 | Agent execution completed
2025-06-27 15:23:24.672 | WARNING  | agents.base:post_execute:114 | 482:140150645263232 | Agent execution had errors
2025-06-27 15:23:24.673 | INFO     | orchestrator.cache_manager:disconnect:106 | 482:140150645263232 | Disconnected from Redis
2025-06-27 15:23:24.681 | INFO     | orchestrator.cache_manager:__init__:37 | 482:140150645263232 | CacheManager initialized
2025-06-27 15:23:24.681 | DEBUG    | orchestrator.cache_manager:connect:76 | 482:140150645263232 | Attempting Redis connection
2025-06-27 15:23:24.684 | INFO     | orchestrator.cache_manager:connect:86 | 482:140150645263232 | Connected to Redis successfully
2025-06-27 15:23:24.684 | DEBUG    | agents.agent_normalization:execute:35 | 482:140150645263232 | Starting normalization execution
2025-06-27 15:23:24.685 | INFO     | agents.base:pre_execute:82 | 482:140150645263232 | Starting agent execution
2025-06-27 15:23:24.685 | DEBUG    | agents.agent_normalization:execute:45 | 482:140150645263232 | Checking cache for normalization result
2025-06-27 15:23:24.686 | DEBUG    | orchestrator.cache_manager:get:180 | 482:140150645263232 | Cache get operation started
2025-06-27 15:23:24.686 | DEBUG    | orchestrator.cache_manager:get:192 | 482:140150645263232 | Cache miss
2025-06-27 15:23:24.686 | DEBUG    | agents.agent_normalization:execute:60 | 482:140150645263232 | Validating input data
2025-06-27 15:23:24.686 | DEBUG    | agents.agent_normalization:execute:70 | 482:140150645263232 | Starting name normalization (fake mode)
2025-06-27 15:23:24.687 | DEBUG    | agents.agent_normalization:_normalize_name_fake:214 | 482:140150645263232 | Starting fake name normalization
2025-06-27 15:23:24.687 | DEBUG    | agents.agent_normalization:_normalize_name_fake:225 | 482:140150645263232 | Basic cleaning completed
2025-06-27 15:23:24.688 | DEBUG    | agents.agent_normalization:_normalize_name_fake:241 | 482:140150645263232 | Legal forms removed
2025-06-27 15:23:24.688 | DEBUG    | agents.agent_normalization:_normalize_name_fake:271 | 482:140150645263232 | Name normalization completed
