2025-06-27 15:23:52.081 | INFO     | __init__:62 | Agent initialized
2025-06-27 15:31:17.829 | INFO     | pre_execute:82 | Starting agent execution
2025-06-27 15:31:17.829 | DEBUG    | execute:45 | Checking cache for normalization result
2025-06-27 15:31:17.830 | DEBUG    | execute:60 | Validating input data
2025-06-27 15:31:17.831 | DEBUG    | execute:70 | Starting name normalization (fake mode)
2025-06-27 15:31:17.831 | DEBUG    | _normalize_name_fake:214 | Starting fake name normalization
2025-06-27 15:31:17.831 | DEBUG    | _normalize_name_fake:225 | Basic cleaning completed
2025-06-27 15:31:17.832 | DEBUG    | _normalize_name_fake:271 | Name normalization completed
2025-06-27 15:31:17.832 | DEBUG    | execute:78 | Name normalization completed
2025-06-27 15:31:17.832 | DEBUG    | execute:87 | Starting enterprise matching (fake mode)
2025-06-27 15:31:17.833 | DEBUG    | execute:95 | Enterprise matching completed
2025-06-27 15:31:17.833 | DEBUG    | execute:104 | Starting named entity extraction (fake mode)
2025-06-27 15:31:17.834 | DEBUG    | execute:112 | Named entity extraction completed
2025-06-27 15:31:17.834 | DEBUG    | execute:132 | Validating consolidated data
2025-06-27 15:31:17.834 | WARNING  | execute:141 | Data validation errors found
2025-06-27 15:31:17.835 | INFO     | execute:149 | Normalization execution successful
2025-06-27 15:31:17.835 | DEBUG    | execute:177 | Caching normalization result
2025-06-27 15:31:17.836 | INFO     | post_execute:101 | Agent execution completed
2025-06-27 15:31:17.837 | WARNING  | post_execute:114 | Agent execution had errors
2025-06-27 15:31:17.841 | DEBUG    | execute:35 | Starting normalization execution
2025-06-27 15:31:17.841 | INFO     | pre_execute:82 | Starting agent execution
2025-06-27 15:31:17.842 | DEBUG    | execute:45 | Checking cache for normalization result
2025-06-27 15:31:17.843 | DEBUG    | execute:60 | Validating input data
2025-06-27 15:31:17.843 | DEBUG    | execute:70 | Starting name normalization (fake mode)
2025-06-27 15:31:17.843 | DEBUG    | _normalize_name_fake:214 | Starting fake name normalization
2025-06-27 15:31:17.844 | DEBUG    | _normalize_name_fake:225 | Basic cleaning completed
2025-06-27 15:31:17.844 | DEBUG    | _normalize_name_fake:241 | Legal forms removed
2025-06-27 15:31:17.844 | DEBUG    | _normalize_name_fake:271 | Name normalization completed
2025-06-27 15:31:17.845 | DEBUG    | execute:78 | Name normalization completed
2025-06-27 15:31:17.845 | DEBUG    | execute:87 | Starting enterprise matching (fake mode)
2025-06-27 15:31:17.845 | DEBUG    | execute:95 | Enterprise matching completed
2025-06-27 15:31:17.846 | DEBUG    | execute:104 | Starting named entity extraction (fake mode)
2025-06-27 15:31:17.846 | DEBUG    | execute:112 | Named entity extraction completed
2025-06-27 15:31:17.846 | DEBUG    | execute:132 | Validating consolidated data
2025-06-27 15:31:17.847 | WARNING  | execute:141 | Data validation errors found
2025-06-27 15:31:17.847 | INFO     | execute:149 | Normalization execution successful
2025-06-27 15:31:17.847 | DEBUG    | execute:177 | Caching normalization result
2025-06-27 15:31:17.848 | INFO     | post_execute:101 | Agent execution completed
2025-06-27 15:31:17.849 | WARNING  | post_execute:114 | Agent execution had errors
2025-06-27 15:31:17.853 | DEBUG    | execute:35 | Starting normalization execution
2025-06-27 15:31:17.853 | INFO     | pre_execute:82 | Starting agent execution
2025-06-27 15:31:17.854 | DEBUG    | execute:45 | Checking cache for normalization result
2025-06-27 15:31:17.855 | DEBUG    | execute:60 | Validating input data
2025-06-27 15:31:17.855 | DEBUG    | execute:70 | Starting name normalization (fake mode)
2025-06-27 15:31:17.856 | DEBUG    | _normalize_name_fake:214 | Starting fake name normalization
2025-06-27 15:31:17.856 | DEBUG    | _normalize_name_fake:225 | Basic cleaning completed
2025-06-27 15:31:17.856 | DEBUG    | _normalize_name_fake:241 | Legal forms removed
2025-06-27 15:31:17.857 | DEBUG    | _normalize_name_fake:271 | Name normalization completed
2025-06-27 15:31:17.857 | DEBUG    | execute:78 | Name normalization completed
2025-06-27 15:31:17.857 | DEBUG    | execute:87 | Starting enterprise matching (fake mode)
2025-06-27 15:31:17.858 | DEBUG    | execute:95 | Enterprise matching completed
2025-06-27 15:31:17.858 | DEBUG    | execute:104 | Starting named entity extraction (fake mode)
2025-06-27 15:31:17.858 | DEBUG    | execute:112 | Named entity extraction completed
2025-06-27 15:31:17.859 | DEBUG    | execute:132 | Validating consolidated data
2025-06-27 15:31:17.859 | WARNING  | execute:141 | Data validation errors found
2025-06-27 15:31:17.859 | INFO     | execute:149 | Normalization execution successful
2025-06-27 15:31:17.860 | DEBUG    | execute:177 | Caching normalization result
2025-06-27 15:31:17.862 | INFO     | post_execute:101 | Agent execution completed
2025-06-27 15:31:17.862 | WARNING  | post_execute:114 | Agent execution had errors
2025-06-27 15:31:17.865 | DEBUG    | execute:35 | Starting normalization execution
2025-06-27 15:31:17.866 | INFO     | pre_execute:82 | Starting agent execution
2025-06-27 15:31:17.866 | DEBUG    | execute:45 | Checking cache for normalization result
2025-06-27 15:31:17.867 | DEBUG    | execute:60 | Validating input data
2025-06-27 15:31:17.868 | DEBUG    | execute:70 | Starting name normalization (fake mode)
2025-06-27 15:31:17.868 | DEBUG    | _normalize_name_fake:214 | Starting fake name normalization
2025-06-27 15:31:17.868 | DEBUG    | _normalize_name_fake:225 | Basic cleaning completed
2025-06-27 15:31:17.869 | DEBUG    | _normalize_name_fake:241 | Legal forms removed
2025-06-27 15:31:17.869 | DEBUG    | _normalize_name_fake:271 | Name normalization completed
2025-06-27 15:31:17.869 | DEBUG    | execute:78 | Name normalization completed
2025-06-27 15:31:17.870 | DEBUG    | execute:87 | Starting enterprise matching (fake mode)
2025-06-27 15:31:17.870 | DEBUG    | execute:95 | Enterprise matching completed
2025-06-27 15:31:17.870 | DEBUG    | execute:104 | Starting named entity extraction (fake mode)
2025-06-27 15:31:17.871 | DEBUG    | execute:112 | Named entity extraction completed
2025-06-27 15:31:17.871 | DEBUG    | execute:132 | Validating consolidated data
2025-06-27 15:31:17.871 | WARNING  | execute:141 | Data validation errors found
2025-06-27 15:31:17.872 | INFO     | execute:149 | Normalization execution successful
2025-06-27 15:31:17.872 | DEBUG    | execute:177 | Caching normalization result
2025-06-27 15:31:17.874 | INFO     | post_execute:101 | Agent execution completed
2025-06-27 15:31:17.874 | WARNING  | post_execute:114 | Agent execution had errors
2025-06-27 15:31:17.878 | DEBUG    | execute:35 | Starting normalization execution
2025-06-27 15:31:17.878 | INFO     | pre_execute:82 | Starting agent execution
2025-06-27 15:31:17.879 | DEBUG    | execute:45 | Checking cache for normalization result
2025-06-27 15:31:17.880 | DEBUG    | execute:60 | Validating input data
2025-06-27 15:31:17.880 | DEBUG    | execute:70 | Starting name normalization (fake mode)
2025-06-27 15:31:17.881 | DEBUG    | _normalize_name_fake:214 | Starting fake name normalization
2025-06-27 15:31:17.881 | DEBUG    | _normalize_name_fake:225 | Basic cleaning completed
2025-06-27 15:31:17.881 | DEBUG    | _normalize_name_fake:241 | Legal forms removed
2025-06-27 15:31:17.882 | DEBUG    | _normalize_name_fake:271 | Name normalization completed
2025-06-27 15:31:17.882 | DEBUG    | execute:78 | Name normalization completed
2025-06-27 15:31:17.882 | DEBUG    | execute:87 | Starting enterprise matching (fake mode)
2025-06-27 15:31:17.883 | DEBUG    | execute:95 | Enterprise matching completed
2025-06-27 15:31:17.883 | DEBUG    | execute:104 | Starting named entity extraction (fake mode)
2025-06-27 15:31:17.884 | DEBUG    | execute:112 | Named entity extraction completed
2025-06-27 15:31:17.884 | DEBUG    | execute:132 | Validating consolidated data
2025-06-27 15:31:17.884 | WARNING  | execute:141 | Data validation errors found
2025-06-27 15:31:17.885 | INFO     | execute:149 | Normalization execution successful
2025-06-27 15:31:17.885 | DEBUG    | execute:177 | Caching normalization result
2025-06-27 15:31:17.886 | INFO     | post_execute:101 | Agent execution completed
2025-06-27 15:31:17.887 | WARNING  | post_execute:114 | Agent execution had errors
2025-06-27 15:31:20.107 | INFO     | __init__:62 | Agent initialized
2025-06-27 15:31:20.107 | DEBUG    | execute:35 | Starting normalization execution
2025-06-27 15:31:20.108 | INFO     | pre_execute:82 | Starting agent execution
2025-06-27 15:31:20.108 | DEBUG    | execute:45 | Checking cache for normalization result
2025-06-27 15:31:20.109 | DEBUG    | execute:60 | Validating input data
2025-06-27 15:31:20.109 | DEBUG    | execute:70 | Starting name normalization (fake mode)
2025-06-27 15:31:20.109 | DEBUG    | _normalize_name_fake:214 | Starting fake name normalization
2025-06-27 15:31:20.110 | DEBUG    | _normalize_name_fake:225 | Basic cleaning completed
2025-06-27 15:31:20.111 | DEBUG    | _normalize_name_fake:241 | Legal forms removed
2025-06-27 15:31:20.111 | DEBUG    | _normalize_name_fake:271 | Name normalization completed
2025-06-27 15:31:20.111 | DEBUG    | execute:78 | Name normalization completed
2025-06-27 15:31:20.112 | DEBUG    | execute:87 | Starting enterprise matching (fake mode)
2025-06-27 15:31:20.112 | DEBUG    | execute:95 | Enterprise matching completed
2025-06-27 15:31:20.112 | DEBUG    | execute:104 | Starting named entity extraction (fake mode)
2025-06-27 15:31:20.112 | DEBUG    | execute:112 | Named entity extraction completed
2025-06-27 15:31:20.112 | DEBUG    | execute:132 | Validating consolidated data
2025-06-27 15:31:20.113 | WARNING  | execute:141 | Data validation errors found
2025-06-27 15:31:20.113 | INFO     | execute:149 | Normalization execution successful
2025-06-27 15:31:20.114 | DEBUG    | execute:177 | Caching normalization result
2025-06-27 15:31:20.115 | INFO     | post_execute:101 | Agent execution completed
2025-06-27 15:31:20.115 | WARNING  | post_execute:114 | Agent execution had errors
